L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
Y,982,S,7,Y,1,X,144,C,2,K,50,R,7,X,18,Y,1,R,7,S,7,C,2,K,41,X,57,"L1:[sp=Y,982] S=7,Y=1,X=144,C=2,K=50,R=7 || L2:[sp=X,18] Y=1,R=7,S=7,C=2,K=41,X=57",-5273217.0,-35084.4,1,Y|X,1
Y,982,K,50,Y,1,X,144,C,2,S,7,R,7,X,18,Y,1,R,7,S,7,C,2,K,17,X,57,"L1:[sp=Y,982] K=50,Y=1,X=144,C=2,S=7,R=7 || L2:[sp=X,18] Y=1,R=7,S=7,C=2,K=17,X=57",-5898849.0,-42272.3,1,Y|X,1
Y,982,X,144,Y,210,C,2,S,7,K,59,R,7,X,96,Y,3,R,7,S,7,C,1,K,1,X,1,"L1:[sp=Y,982] X=144,Y=210,C=2,S=7,K=59,R=7 || L2:[sp=X,96] Y=3,R=7,S=7,C=1,K=1,X=1",-5927049.0,-28068.8,1,Y|X,1
K,521,Y,210,K,27,R,7,S,7,C,1,X,96,X,32,Y,1,K,1,S,7,X,1,C,1,R,7,"L1:[sp=K,521] Y=210,K=27,R=7,S=7,C=1,X=96 || L2:[sp=X,32] Y=1,K=1,S=7,X=1,C=1,R=7",-6056713.0,-41438.6,1,K|X,1
K,521,Y,210,K,27,R,7,S,7,C,1,X,96,X,32,Y,1,S,7,K,1,X,1,C,1,R,7,"L1:[sp=K,521] Y=210,K=27,R=7,S=7,C=1,X=96 || L2:[sp=X,32] Y=1,S=7,K=1,X=1,C=1,R=7",-6056713.0,-41438.6,1,K|X,1
K,521,K,27,Y,210,R,7,S,7,C,1,X,96,X,32,Y,1,K,1,S,7,X,1,C,1,R,7,"L1:[sp=K,521] K=27,Y=210,R=7,S=7,C=1,X=96 || L2:[sp=X,32] Y=1,K=1,S=7,X=1,C=1,R=7",-6056713.0,-41438.6,1,K|X,1
X,819,X,45,Y,39,K,55,S,7,C,3,R,7,X,16,X,1,Y,1,K,1,S,7,C,1,R,7,"L1:[sp=X,819] X=45,Y=39,K=55,S=7,C=3,R=7 || L2:[sp=X,16] X=1,Y=1,K=1,S=7,C=1,R=7",-6152845.0,-14709.8,1,X|X,1
X,811,R,7,S,7,K,29,Y,120,X,64,C,1,K,29,S,7,Y,1,R,7,C,1,X,1,K,1,"L1:[sp=X,811] R=7,S=7,K=29,Y=120,X=64,C=1 || L2:[sp=K,29] S=7,Y=1,R=7,C=1,X=1,K=1",-6152851.0,-41891.0,1,X|K,1
K,521,Y,210,K,29,R,7,S,7,C,1,X,96,X,32,Y,1,K,1,S,7,X,1,C,1,R,7,"L1:[sp=K,521] Y=210,K=29,R=7,S=7,C=1,X=96 || L2:[sp=X,32] Y=1,K=1,S=7,X=1,C=1,R=7",-6505357.0,-41438.6,1,K|X,1
K,280,Y,1,C,1,S,7,R,7,X,45,K,1,K,1,R,7,K,1,C,1,X,1,Y,1,S,7,"L1:[sp=K,280] Y=1,C=1,S=7,R=7,X=45,K=1 || L2:[sp=K,1] R=7,K=1,C=1,X=1,Y=1,S=7",-6989299.0,-49431.3,1,K|K,1
K,280,Y,1,C,1,S,7,R,7,X,1,K,1,C,1,R,7,K,1,C,1,X,1,Y,1,S,7,"L1:[sp=K,280] Y=1,C=1,S=7,R=7,X=1,K=1 || L2:[sp=C,1] R=7,K=1,C=1,X=1,Y=1,S=7",-7128601.0,-49294.1,1,K|C,1
K,704,R,7,C,2,Y,158,K,12,S,7,X,44,X,14,R,7,C,1,Y,1,S,7,X,1,K,1,"L1:[sp=K,704] R=7,C=2,Y=158,K=12,S=7,X=44 || L2:[sp=X,14] R=7,C=1,Y=1,S=7,X=1,K=1",-7306509.0,-28044.8,1,K|X,1
K,280,Y,120,C,1,S,7,R,7,X,95,K,7,Y,8,R,7,K,1,C,1,X,1,Y,1,S,7,"L1:[sp=K,280] Y=120,C=1,S=7,R=7,X=95,K=7 || L2:[sp=Y,8] R=7,K=1,C=1,X=1,Y=1,S=7",-7626967.0,-40749.4,1,K|Y,1
X,819,X,1,Y,39,K,55,S,7,C,3,R,7,X,16,X,1,Y,1,K,1,S,7,R,7,C,1,"L1:[sp=X,819] X=1,Y=39,K=55,S=7,C=3,R=7 || L2:[sp=X,16] X=1,Y=1,K=1,S=7,R=7,C=1",-8203825.0,-19271.3,1,X|X,1
Y,266,X,154,Y,86,R,7,K,60,C,1,S,7,K,46,C,1,X,1,K,1,S,7,Y,1,R,7,"L1:[sp=Y,266] X=154,Y=86,R=7,K=60,C=1,S=7 || L2:[sp=K,46] C=1,X=1,K=1,S=7,Y=1,R=7",-8267881.0,-41487.1,1,Y|K,1
Y,266,X,31,Y,86,R,7,K,60,C,1,S,7,K,46,C,1,X,1,K,1,S,7,Y,1,R,7,"L1:[sp=Y,266] X=31,Y=86,R=7,K=60,C=1,S=7 || L2:[sp=K,46] C=1,X=1,K=1,S=7,Y=1,R=7",-8267917.0,-41738.3,1,Y|K,1
Y,982,S,7,Y,62,K,50,X,144,C,1,R,7,X,24,Y,1,R,7,S,7,C,1,K,19,X,1,"L1:[sp=Y,982] S=7,Y=62,K=50,X=144,C=1,R=7 || L2:[sp=X,24] Y=1,R=7,S=7,C=1,K=19,X=1",-9041101.0,-41554.6,1,Y|X,1
K,957,S,7,X,204,Y,196,K,48,R,7,C,1,X,42,S,7,X,1,C,1,K,1,Y,1,R,7,"L1:[sp=K,957] S=7,X=204,Y=196,K=48,R=7,C=1 || L2:[sp=X,42] S=7,X=1,C=1,K=1,Y=1,R=7",-9229261.0,-42040.3,1,K|X,1
