L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,9,Y,223,C,2,X,141,S,5,K,55,R,6,X,84,C,1,R,3,K,8,X,1,Y,1,S,1,"L1:[sp=X,9] Y=223,C=2,X=141,S=5,K=55,R=6 || L2:[sp=X,84] C=1,R=3,K=8,X=1,Y=1,S=1",-26477.0,-163323000.0,1,X|X,1
X,9,Y,223,C,1,X,141,S,5,K,55,R,6,X,84,C,1,R,3,K,8,X,1,Y,1,S,1,"L1:[sp=X,9] Y=223,C=1,X=141,S=5,K=55,R=6 || L2:[sp=X,84] C=1,R=3,K=8,X=1,Y=1,S=1",-26485.0,-163323000.0,1,X|X,1
X,9,Y,223,C,1,X,162,S,5,K,55,R,6,X,84,C,1,R,3,X,1,S,1,Y,1,K,8,"L1:[sp=X,9] Y=223,C=1,X=162,S=5,K=55,R=6 || L2:[sp=X,84] C=1,R=3,X=1,S=1,Y=1,K=8",-26485.0,-163323000.0,1,X|X,1
X,9,Y,223,C,1,X,141,S,2,K,55,R,6,X,84,C,1,R,3,K,8,X,1,Y,1,S,1,"L1:[sp=X,9] Y=223,C=1,X=141,S=2,K=55,R=6 || L2:[sp=X,84] C=1,R=3,K=8,X=1,Y=1,S=1",-26509.0,-163323000.0,1,X|X,1
X,9,S,3,C,1,X,60,K,55,R,5,Y,223,X,84,C,1,R,1,X,1,S,3,Y,1,K,8,"L1:[sp=X,9] S=3,C=1,X=60,K=55,R=5,Y=223 || L2:[sp=X,84] C=1,R=1,X=1,S=3,Y=1,K=8",-26533.0,-163323000.0,1,X|X,1
C,9,K,7,R,6,X,141,S,6,C,1,Y,223,X,84,C,1,S,3,K,7,X,1,Y,1,R,1,"L1:[sp=C,9] K=7,R=6,X=141,S=6,C=1,Y=223 || L2:[sp=X,84] C=1,S=3,K=7,X=1,Y=1,R=1",-26621.0,-163323000.0,1,C|X,1
K,9,R,6,C,1,X,141,S,3,K,47,Y,223,X,84,C,1,R,3,K,8,X,1,Y,1,S,1,"L1:[sp=K,9] R=6,C=1,X=141,S=3,K=47,Y=223 || L2:[sp=X,84] C=1,R=3,K=8,X=1,Y=1,S=1",-26686.0,-163323000.0,1,K|X,1
C,9,K,7,R,5,X,141,S,2,C,1,Y,223,X,84,S,1,C,1,K,6,X,1,Y,1,R,5,"L1:[sp=C,9] K=7,R=5,X=141,S=2,C=1,Y=223 || L2:[sp=X,84] S=1,C=1,K=6,X=1,Y=1,R=5",-27201.0,-163323000.0,1,C|X,1
X,9,K,55,C,2,X,60,S,3,R,6,Y,223,X,84,C,2,R,1,X,1,S,1,Y,1,K,8,"L1:[sp=X,9] K=55,C=2,X=60,S=3,R=6,Y=223 || L2:[sp=X,84] C=2,R=1,X=1,S=1,Y=1,K=8",-27489.0,-163323000.0,1,X|X,1
C,9,X,126,K,56,Y,223,C,2,R,3,S,1,X,84,Y,1,R,1,C,1,X,1,K,7,S,1,"L1:[sp=C,9] X=126,K=56,Y=223,C=2,R=3,S=1 || L2:[sp=X,84] Y=1,R=1,C=1,X=1,K=7,S=1",-27525.0,-163323000.0,1,C|X,1
C,9,X,126,K,56,C,2,Y,223,R,3,S,1,X,84,Y,1,R,1,C,1,X,1,K,7,S,1,"L1:[sp=C,9] X=126,K=56,C=2,Y=223,R=3,S=1 || L2:[sp=X,84] Y=1,R=1,C=1,X=1,K=7,S=1",-27525.0,-163323000.0,1,C|X,1
K,9,K,47,Y,223,X,132,S,1,C,3,R,5,X,84,S,1,C,1,K,7,X,1,Y,1,R,1,"L1:[sp=K,9] K=47,Y=223,X=132,S=1,C=3,R=5 || L2:[sp=X,84] S=1,C=1,K=7,X=1,Y=1,R=1",-27665.0,-163323000.0,1,K|X,1
K,9,K,7,S,2,X,216,R,5,C,3,Y,223,X,84,C,1,S,2,K,1,X,1,Y,1,R,5,"L1:[sp=K,9] K=7,S=2,X=216,R=5,C=3,Y=223 || L2:[sp=X,84] C=1,S=2,K=1,X=1,Y=1,R=5",-27921.0,-163323000.0,1,K|X,1
K,9,R,6,C,3,X,155,S,5,K,15,Y,223,X,84,C,1,R,6,K,8,X,1,Y,1,S,1,"L1:[sp=K,9] R=6,C=3,X=155,S=5,K=15,Y=223 || L2:[sp=X,84] C=1,R=6,K=8,X=1,Y=1,S=1",-27997.0,-163323000.0,1,K|X,1
K,9,K,7,S,2,X,216,R,5,C,1,Y,223,X,84,C,1,S,2,K,6,X,1,Y,1,R,5,"L1:[sp=K,9] K=7,S=2,X=216,R=5,C=1,Y=223 || L2:[sp=X,84] C=1,S=2,K=6,X=1,Y=1,R=5",-28081.0,-163323000.0,1,K|X,1
C,9,K,7,R,6,X,141,S,7,C,3,Y,223,X,84,C,1,S,2,K,6,X,1,Y,1,R,1,"L1:[sp=C,9] K=7,R=6,X=141,S=7,C=3,Y=223 || L2:[sp=X,84] C=1,S=2,K=6,X=1,Y=1,R=1",-28265.0,-163323000.0,1,C|X,1
Y,9,K,7,R,6,S,7,X,141,C,1,Y,223,X,84,C,1,S,2,K,6,X,1,Y,1,R,1,"L1:[sp=Y,9] K=7,R=6,S=7,X=141,C=1,Y=223 || L2:[sp=X,84] C=1,S=2,K=6,X=1,Y=1,R=1",-28345.0,-163323000.0,1,Y|X,1
Y,9,R,6,K,7,X,141,S,5,C,2,Y,223,X,84,C,1,S,2,K,6,X,1,Y,1,R,1,"L1:[sp=Y,9] R=6,K=7,X=141,S=5,C=2,Y=223 || L2:[sp=X,84] C=1,S=2,K=6,X=1,Y=1,R=1",-28385.0,-163323000.0,1,Y|X,1
